registroId,cod_est,raz_soc,subregion,red,microred,notifica,tipo,nivel,renaes,categoria,estado,insti_rn,ubigeo_rn
7337,120303C310,CAP I PICHANAQUI - ESSALUD,12,07,01,S,C,3,00012189,I-2,1,2,120303
9704,120303D301,ENFERMERIA DEL CENTRO DE INSTRUCCION DIVISIONARIO Nº 31,12,99,01,N,D,3,00024484,I-2,1,3,120303
1146,120304A201,C.S. SAN LUIS DE SHUARO,12,04,01,S,A,2,00000314,I-3,1,7,120304
1147,120304A301,P.S. SANCHIRIO PALOMAR,12,04,01,S,A,3,00000315,I-2,1,7,120304
1148,120304A302,P.S. HERMINIA BAJA,12,04,01,S,A,3,00000316,I-1,1,7,120304
1149,120304A303,P.S. ALTO YAPAZ,12,04,03,S,A,3,00000336,I-1,1,7,120304
1150,120305A201,C.S. SAN RAMON,12,04,06,S,A,2,00000354,I-4,1,7,120305
15400,120305A202,CENTRO DE SALUD MENTAL COMUNITARIO SAN RAMON,12,04,06,S,A,2,00028870,I-3,1,7,120305
1151,120305A301,P.S. NARANJAL,12,04,06,S,A,3,00000355,I-2,1,7,120305
1153,120305A302,P.S. LA ESPERANZA,12,04,06,S,A,3,00000356,I-1,1,7,120305
1152,120305A303,P.S. PEDREGAL,12,04,06,S,A,3,00000357,I-1,1,7,120305
1154,120305D309,SANIDAD BASRA,12,04,02,N,D,3,00013600,I-2,1,4,120305
1155,120306A301,P.S. VITOC,12,04,06,S,A,3,00000358,I-2,1,7,120306
1156,120306A302,P.S. VISCATAN,12,04,06,S,A,3,00000359,I-1,1,7,120306
1157,120306A303,P.S. UTCUYACU,12,04,06,S,A,3,00000360,I-1,1,7,120306
1021,120401A101,HOSP. DOMINGO OLAVEGOYA - JAUJA,12,02,00,S,A,1,00000365,II-1,1,7,120401
1022,120401C201,POLICLINICO JAUJA - ESSALUD,12,02,01,S,C,2,00034252,S/C,1,2,120401
9137,120401D301,POSTA MEDICA PNP JAUJA,12,02,01,S,D,3,00011874,I-2,1,5,120401
9699,120401D302,ENFERMERIA DEL FUERTE CÁCERES,12,99,01,N,D,3,00009406,I-2,1,3,120401
4418,120402A201,C.S. ACOLLA,12,02,02,S,A,2,00000379,I-3,1,7,120402
1024,120402A301,P.S. EL TINGO,12,02,02,S,A,3,00000380,I-2,1,7,120402
1025,120402A302,P.S. SACAS,12,02,02,S,A,3,00000381,I-1,1,7,120402
1026,120402A303,P.S. YANAMARCA,12,02,02,S,A,3,00000382,I-2,1,7,120402
1027,120402A304,P.S. PACHASCUCHO,12,02,02,S,A,3,00000383,I-2,1,7,120402
1028,120402A305,P.S. TINGO PACCHA,12,02,02,S,A,3,00000384,I-2,1,7,120402
1163,120402A306,P.S. CHUQUISHUARI,12,02,02,S,A,3,00006874,I-1,1,7,120402
1029,120403A201,C.S. APATA,12,02,05,S,A,2,00000409,I-3,1,7,120403
1031,120403A301,P.S. NUEVA ESPERANZA,12,02,05,S,A,3,00000410,I-1,1,7,120403
1030,120403A302,P.S. SAN JOSE DE APATA,12,02,05,S,A,3,00000411,I-1,1,7,120403
1032,120403A303,P.S. CHICCHE,12,02,05,S,A,3,00000412,I-1,1,7,120403
1033,120403A304,P.S. PAUCAR APATA,12,02,05,S,A,3,00000413,I-1,1,7,120403
1034,120404A301,P.S. ATAURA,12,02,01,S,A,3,00000367,I-1,1,7,120404
1035,120405A301,P.S. CANCHAYLLO,12,02,03,S,A,3,00000424,I-2,1,7,120405
1036,120405C302,PM PACHACAYO - ESSALUD,12,02,03,S,C,3,00008676,I-2,1,2,120405
1037,120406A301,P.S. ROSARIO,12,02,03,S,A,3,00000425,I-2,1,7,120406
1038,120407A301,P.S. EL MANTARO,12,02,05,S,A,3,00000414,I-1,1,7,120407
1039,120408A301,P.S. HUAMALI,12,02,05,S,A,3,00000415,I-1,1,7,120408
1040,120409A301,P.S. HUARIPAMPA,12,02,07,S,A,3,00000400,I-1,1,7,120409
1041,120410A301,P.S. HUERTAS,12,02,01,S,A,3,00000368,I-1,1,7,120410
1042,120411A301,P.S. JANJAILLO,12,02,03,S,A,3,00000426,I-2,1,7,120411
1043,120412A301,P.S. JULCAN,12,02,06,S,A,3,00000393,I-2,1,7,120412
1044,120413A301,P.S. HUANCANI,12,02,07,S,A,3,00000401,I-2,1,7,120413
1045,120414A201,C.S. LLOCLLAPAMPA,12,02,03,S,A,2,00000427,I-3,1,7,120414
1046,120414A301,P.S. MATACHICO,12,02,03,S,A,3,00000428,I-1,1,7,120414
1047,120414C201,POSTA MEDICA LLOCLLAPAMPA - ESSALUD,12,02,03,N,C,2,.,S/C,2,2,120414
1048,120415A301,P.S. MARCO,12,02,02,S,A,3,00000385,I-2,1,7,120415
1049,120416A201,C.S. MASMA,12,02,06,S,A,2,00000394,I-3,1,7,120416
1158,120416A302,P.S. UCHUBAMBA,12,04,06,S,A,3,00000361,I-1,1,7,120416
1050,120417A301,P.S. MASMA CHICCHE,12,02,06,S,A,3,00000395,I-1,1,7,120417
1051,120418A301,P.S. MOLINOS,12,02,06,S,A,3,00000397,I-2,1,7,120418
1052,120418A302,P.S. QUERO,12,02,06,S,A,3,00000398,I-1,1,7,120418
1053,120418A303,P.S. CURIMARCA,12,02,06,S,A,3,00000399,I-2,1,7,120418
1159,120419A301,P.S. MONOBAMBA,12,04,06,S,A,3,00000362,I-2,1,7,120419
1160,120419A302,P.S. CHACAYBAMBA,12,04,06,S,A,3,00000363,I-1,1,7,120419
1054,120420A301,P.S. MUQUI,12,02,07,S,A,3,00000402,I-1,1,7,120420
1055,120421A301,P.S. MUQUIYAUYO,12,02,07,S,A,3,00000403,I-2,1,7,120421
1056,120421C302,POSTA MEDICA MUQUIYAUYO - ESSALUD,12,02,05,N,C,3,00008675,S/C,2,2,120421
1057,120422A301,P.S. PACA,12,02,01,S,A,3,00000369,I-2,1,7,120422
1058,120422A302,P.S. YANACANCHA,12,02,02,S,A,3,00000386,I-1,1,7,120422
1061,120423A301,P.S. CANCHAPUNCO,12,02,01,S,A,3,00000370,I-1,1,7,120423
1062,120423A302,P.S. PACCHA MIRAFLORES,12,02,01,S,A,3,00000371,I-1,1,7,120423
1060,120423A303,P.S. MASAJCANCHA,12,02,01,S,A,3,00000372,I-1,1,7,120423
1063,120423A304,P.S. PATACANCHA,12,02,01,S,A,3,00000373,I-1,1,7,120423
1064,120424A301,P.S. PANCAN,12,02,08,S,A,3,00000417,I-1,1,7,120424
1065,120424A302,P.S. HUASQUICHA,12,02,08,S,A,3,00000418,I-1,1,7,120424
1066,120425A301,P.S. PARCO,12,02,03,S,A,3,00000374,I-2,1,7,120425
1067,120425A302,P.S. ULLUSCA,12,02,03,S,A,3,00000375,I-1,1,7,120425
1068,120426A301,P.S. POMACANCHA,12,02,02,S,A,3,00000388,I-1,1,7,120426
1069,120426A302,P.S. ARMONIA,12,02,02,S,A,3,00000389,I-1,1,7,120426
1070,120426A303,P.S. CASABLANCA,12,02,02,S,A,3,00000390,I-1,1,7,120426
1071,120427A201,P.S. RICRAN,12,02,08,S,A,3,00000419,I-2,1,7,120427
1072,120427A301,P.S. TAMBILLO,12,02,07,N,A,3,00000420,S/C,2,7,120427
1073,120427A302,P.S. APAYCANCHA,12,02,08,S,A,3,00000421,I-1,1,7,120427
1074,120428A301,P.S. SAN LORENZO,12,02,05,S,A,3,00000416,I-1,1,7,120428
1075,120429A301,P.S. SAN PEDRO DE CHUNAN,12,02,08,S,A,3,00000422,I-1,1,7,120429
1076,120430A301,P.S. SAUSA,12,02,01,S,A,3,00000376,I-2,1,7,120430
1077,120431A201,C.S. SINCOS,12,02,07,S,A,2,00000404,I-3,1,7,120431
1078,120431A301,P.S. LLACUARIPAMPA,12,02,07,S,A,3,00000405,I-1,1,7,120431
1079,120431A302,P.S. ARAMACHAY,12,02,07,S,A,3,00000406,I-1,1,7,120431
1080,120431A303,P.S. SALLAHUACHAC,12,02,07,S,A,3,00000407,I-1,1,7,120431
1081,120431A304,P.S. CHALHUAS,12,02,07,S,A,3,00000408,I-1,1,7,120431
1082,120432A301,P.S. TUNANMARCA,12,02,02,S,A,3,00000391,I-1,1,7,120432
1083,120433A201,P.S. YAULI - JAUJA,12,02,08,S,A,3,00000423,I-2,1,7,120433
15358,120434A201,CENTRO DE SALUD MENTAL COMUNITARIO YAUYOS,12,02,01,S,A,2,00028949,I-3,1,7,120434
1084,120434A301,C.S. YAUYOS,12,02,01,S,A,2,00000377,I-3,1,7,120434
1085,120434A302,P.S. HUANCAS,12,02,01,S,A,3,00000378,I-1,1,7,120434
1320,120501A101,HOSP. DE APOYO JUNIN,12,06,00,S,A,1,00000519,II-1,1,7,120501
1321,120501A301,P.S. HUAYRE,12,06,02,S,A,3,00000536,I-1,1,7,120501
1322,120501A302,P.S. SASICUCHO,12,06,01,S,A,3,00000550,I-1,1,7,120501
1323,120501C303,CAP II JUNIN - ESSALUD,12,06,01,S,C,3,00008672,I-2,1,2,120501
1324,120502A201,C.S. CARHUAMAYO,12,06,02,S,A,2,00000537,I-3,1,7,120502
15436,120502A202,CENTRO DE SALUD MENTAL COMUNITARIO CARHUAMAYO,12,06,02,S,A,2,00030166,I-3,1,7,120502
1325,120503A201,C.S. ONDORES,12,06,01,S,A,2,00000551,I-3,1,7,120503
1326,120503A301,P.S. PARI,12,06,01,S,A,3,00000552,I-1,1,7,120503
1327,120503A302,P.S. ATOCSAICO,12,06,01,S,A,3,00000553,I-1,1,7,120503
1328,120504A201,C.S. ULCUMAYO,12,06,03,S,A,2,00000601,I-3,1,7,120504
1329,120504A301,P.S. LLAUPI,12,06,02,S,A,3,00000538,I-1,1,7,120504
1330,120504A302,P.S. QUILCATACTA,12,06,03,S,A,3,00000602,I-2,1,7,120504
1331,120504A303,P.S. PUYAY,12,06,02,S,A,3,00000539,I-1,1,7,120504
1332,120504A304,P.S. JACHAHUANCA,12,06,02,S,A,3,00000540,I-1,1,7,120504
1333,120504A305,P.S. YAPACMARCA,12,06,03,S,A,3,00000603,I-1,1,7,120504
1334,120504A306,P.S. TAMBOS,12,06,03,S,A,3,00000604,I-2,1,7,120504
1335,120504A307,P.S. SHALACANCHA,12,06,01,S,A,3,00000554,I-1,1,7,120504
1336,120504A308,P.S. SHOGUE,12,06,03,S,A,3,00000605,I-1,1,7,120504
1337,120504A309,P.S. QUIPACANCHA,12,06,03,S,A,3,00000606,I-1,1,7,120504
1338,120504A310,P.S. PISCURRURAY,12,06,03,S,A,3,00000607,I-1,1,7,120504
1339,120504A311,P.S. RAYANNIOC,12,06,01,S,A,3,00000555,I-1,1,7,120504
1161,120504A312,P.S. RAYMONDI,12,04,01,S,A,3,00000317,I-1,1,7,120504
1340,120504A313,P.S. CARAPACHO,12,06,02,S,A,3,00000541,I-1,1,7,120504
1341,120504A315,POSTA MEDICA YAUPI-HIDROELECTRICA LA OROYA,12,06,02,N,X,3,00016004,S/C,2,10,120504
6864,120504C301,POSTA MEDICA YAURICOCHA - ESSALUD,12,06,03,S,C,3,.,S/C,2,2,120504
1227,120601A101,HOSP. MANUEL HIGA ARAKAKI - SATIPO,12,05,00,S,A,1,00000432,II-1,1,7,120601
15406,120601A201,CENTRO DE SALUD MENTAL COMUNITARIO SATIPO,12,05,01,S,A,2,00027078,I-3,1,7,120601
1228,120601A301,P.S. HUAHUARI,12,05,01,S,A,3,00000477,I-2,1,7,120601
1229,120601A302,P.S. RIO VENADO,12,05,01,S,A,3,00000478,I-2,1,7,120601
1230,120601A303,P.S. SANTO DOMINGO DE MARANKIARI,12,05,01,S,A,3,00000479,I-2,1,7,120601
1231,120601A304,P.S. BAJO CAPIRO,12,05,01,S,A,3,00000480,I-2,1,7,120601
1232,120601A305,P.S. PARATUSHALI,12,05,01,S,A,3,00000481,I-2,1,7,120601
1233,120601A306,P.S. HUANTASHIRI,12,05,01,S,A,3,00000482,I-2,1,7,120601
1234,120601A307,P.S. SANIBENI,12,05,01,S,A,3,00000483,I-2,1,7,120601
1235,120601A308,P.S. ALTO PAURELI,12,05,01,S,A,3,00000484,I-1,1,7,120601
4428,120601A309,P.S. BELLA ESPERANZA,12,05,01,S,A,3,00010502,I-1,1,7,120601
9475,120601A310,P.S. COMUNIDAD NATIVA SHANQUI,12,05,01,S,A,3,00029375,I-1,1,7,120601
9141,120601D301,POSTA MEDICA PNP SATIPO,12,05,01,S,D,3,00011485,I-2,1,5,120601
9703,120601D302,SANIDAD DEL BCT TTE CRL NATALIO SANCHEZ PAREDES N°324,12,99,01,N,D,3,00032213,I-2,1,3,120601
9706,120601D304,ENFERMERIA DEL BATALLON DE INGENIERIA DE CONSTRUCCION LA BREÑA N°2,12,99,01,N,D,3,00026699,I-2,1,3,120601
1236,120602A301,P.S. COVIRIALI,12,05,01,S,A,2,00000485,I-3,1,7,120602
1237,120602A302,P.S. SAN PEDRO,12,05,01,S,A,3,00000486,I-2,1,7,120602
1238,120602A303,P.S. SANTA MARIA,12,05,01,S,A,3,00000487,I-1,1,7,120602
1239,120602A304,P.S. SAN ANDRES,12,05,01,S,A,3,00000488,I-1,1,7,120602
1240,120602A305,P.S. BUENOS AIRES,12,05,01,S,A,3,00000489,I-1,1,7,120602
1241,120602A306,P.S. PALMAPAMPA,12,05,01,S,A,3,00007186,I-1,1,7,120602
1242,120603A301,P.S. LLAYLLA,12,05,02,S,A,2,00000490,I-3,1,7,120603
1243,120603A302,P.S. HERMOSA PAMPA,12,05,02,S,A,3,00000491,I-2,1,7,120603
1244,120603A303,P.S. BELEN,12,05,02,S,A,3,00000433,I-1,1,7,120603
1245,120604A201,C.S. MAZAMARI,12,05,02,S,A,2,00000434,I-4,1,7,120604
1246,120604A301,P.S. CAPIRUSHARI,12,05,02,S,A,3,00000435,I-2,1,7,120604
1247,120604A302,P.S. PUEBLO LIBRE DE PAURIALI,12,05,02,S,A,3,00000436,I-1,1,7,120604
1248,120604A303,P.S. COMUNIDAD NATIVA DE PANGA,12,05,02,S,A,3,00000437,I-2,1,7,120604
4431,120604A304,P.S. GLORIABAMBA,12,05,02,S,A,3,00016908,I-1,1,7,120604
4432,120604A305,P.S. TEORIA,12,05,02,S,A,3,00016909,I-1,1,7,120604
4433,120604A306,P.S. VILLA PROGRESO,12,05,02,S,A,3,00016912,I-1,1,7,120604
4434,120604A307,P.S. BUENOS AIRES - TZIRIARI,12,05,02,S,A,3,00016911,I-1,1,7,120604
15412,120604A308,P.S SAN FRANCISCO DE CUBARO,12,05,02,S,A,3,00034003,I-1,1,7,120604
16000,120604A309,P.S. LURINCHINCHA,12,05,02,S,A,3,00034721,I-1,1,7,120604
9142,120604D301,POSTA MEDICA PNP MAZAMARI,12,05,02,S,D,3,00012454,I-2,1,5,120604
1249,120605A301,P.S. SANTA ROSITA,12,05,01,S,A,3,00000492,I-2,1,7,120605
1250,120605A302,P.S. MARIPOSA,12,05,01,S,A,3,00000493,I-2,1,7,120605
1251,120605A303,P.S. APALLA CALABAZA,12,05,01,S,A,3,00000494,I-2,1,7,120605
1252,120605A304,P.S. TOLDOPAMPA,12,05,01,S,A,3,00006876,I-2,1,7,120605
1253,120605A305,P.S. PAMPA MANDARINA,12,05,01,S,A,3,00007185,I-1,1,7,120605
9477,120605A306,P.S. HUANCAMACHAY,12,05,01,S,A,3,00017678,I-2,1,7,120605
1254,120606A101,HOSP. SAN MARTIN DE PANGOA,12,08,00,S,A,1,00000442,II-1,1,7,120606
1260,120606A201,C.S. TZIRIARI,12,05,02,S,A,2,00000438,I-3,1,7,120606
15454,120606A202,CENTRO DE SALUD MENTAL COMUNITARIO PANGOA,12,08,01,S,A,2,00032541,I-3,1,7,120606
1255,120606A301,P.S. SAN RAMON DE PANGOA,12,08,01,S,A,2,00000443,I-3,1,7,120606
1256,120606A302,P.S. CHAVINI,12,08,01,S,A,3,00000444,I-1,1,7,120606
1257,120606A303,P.S. SAN ANTONIO DE SONOMORO,12,08,02,S,A,2,00000445,I-3,1,7,120606
1258,120606A304,P.S. CUBANTIA,12,08,03,S,A,3,00000446,I-2,1,7,120606
1259,120606A305,P.S. VILLA MARIA,12,08,01,S,A,3,00000447,I-2,1,7,120606
1261,120606A307,P.S. SAN CRISTOBAL,12,05,02,S,A,3,00000439,I-1,1,7,120606
1262,120606A308,P.S. NAYLAMP DE SONOMORO,12,08,02,S,A,3,00000448,I-2,1,7,120606
1263,120606A309,P.S. MAZARONQUIARI,12,08,03,S,A,3,00000449,I-1,1,7,120606
1264,120606A310,P.S. ALTO KIATARI,12,08,01,S,A,3,00000450,I-1,1,7,120606
1265,120606A311,P.S. MATERENI,12,08,03,S,A,3,00000451,I-1,1,7,120606
1266,120606A312,P.S. FORTALEZA,12,08,03,S,A,3,00000452,I-2,1,7,120606
1267,120606A313,P.S. UNION CHAVINI,12,08,01,S,A,3,00000453,I-1,1,7,120606
1268,120606A314,P.S. SAN JOSE DE MIRAFLORES,12,08,01,S,A,3,00000440,I-2,1,7,120606
1269,120606A315,P.S. CAMPIRUSHARI,12,08,03,S,A,3,00000454,I-2,1,7,120606
1270,120606A316,P.S. JERUSALEN DE MINARO DE NOMESTSIGUENGA,12,08,03,S,A,3,00000455,I-1,1,7,120606
1271,120606A317,P.S. SANTA ROSA ALTO KIATARI,12,08,01,S,A,3,00000456,I-1,1,7,120606
1272,120606A318,P.S. BOCA MANTARO,12,05,06,S,A,3,00000507,I-2,1,7,120609
1273,120606A319,P.S. PAQUICHARI,12,05,07,N,A,3,00000508,S/C,2,7,120606
1274,120606A320,P.S. SAN MIGUEL DE ENE SHINPINSHARIATO,12,05,06,S,A,3,00000509,I-1,1,7,120609
1275,120606A321,P.S. MICAELA BASTIDAS MORALES,12,05,06,S,A,3,00000468,I-1,1,7,120606
1276,120606A322,P.S. FLORIDA,12,05,06,S,A,3,00000510,I-1,1,7,120609
1277,120606A323,P.S. SAN JUAN DE MANTARO,12,05,06,S,A,3,00000511,I-1,1,7,120609
1278,120606A324,P.S. TUNONTUARI RIO ENE,12,05,06,S,A,3,00000512,I-1,1,7,120609
1279,120606A325,P.S. BOCA KIATARI,12,08,03,S,A,3,00000457,I-2,1,7,120606
1280,120606A326,P.S. VILCABAMBA,12,08,01,S,A,3,00000458,I-1,1,7,120606
1281,120606A327,P.S. POTSOTENI,12,05,04,S,A,3,00006878,I-1,1,7,120606
1282,120606A328,P.S. UNION PUERTO ASHANINKA,12,05,04,S,A,3,00006879,I-1,1,7,120606
1283,120606A329,P.S. CIUDAD DE DIOS,12,08,02,S,A,3,00006880,I-2,1,7,120606
4426,120606A330,P.S. SANTA ELENA,12,08,02,S,A,3,00011138,I-1,1,7,120606
9465,120606A331,P.S. SAN JERONIMO,12,08,02,S,A,3,00021797,I-1,1,7,120606
9466,120606A332,P.S LOS ANGELES DE EDEN,12,08,02,S,A,3,00021800,I-1,1,7,120606
9467,120606A333,P.S. SANTA CRUZ DE ANAPATI,12,08,03,S,A,3,00021801,I-1,1,7,120606
9468,120606A334,P.S. SAN JUAN DE PUEBLO LIBRE,12,08,03,S,A,3,00021802,I-1,1,7,120606
9469,120606A335,P.S. LOS MANANTIALES,12,08,02,S,A,3,00021803,I-1,1,7,120606
9470,120606A336,P.S. ALTO CHICHIRENI,12,08,03,S,A,3,00021804,I-1,1,7,120606
9471,120606A337,P.S. SAN JUAN DE SANGARENI,12,08,03,S,A,3,00021805,I-1,1,7,120606
9472,120606A338,P.S. LIBERTAD DE ANAPATI,12,08,03,S,A,3,00021806,I-1,1,7,120606
9473,120606A339,P.S. CENTRO SAURENI,12,08,02,S,A,3,00021814,I-1,1,7,120606
9476,120606A340,P.S. PUERTO PORVENIR,12,08,03,S,A,3,00024571,I-1,1,7,120606
11450,120606A341,P.S. PUERTO ANAPATI,12,08,03,S,A,3,00027801,I-1,1,7,120606
11451,120606A342,P.S. MAVENI,12,08,03,S,A,3,00027800,I-1,1,7,120606
15430,120606A343,P.S PAQUICHARI,12,05,06,S,A,3,00032840,I-1,1,7,120609
9700,120606D301,ENFERMERIA DEL B.C.T. N° 312 VILLA MARIA,12,99,01,N,D,3,00024429,I-2,1,3,120606
9701,120606D302,ENFERMERIA DEL BCT ALTO COMAINA N° 79,12,99,01,N,D,3,00024436,I-1,1,3,120606
9702,120606D303,ENFERMERIA DE LA C.E.C. PACHACUTEC N° 31,12,99,01,N,D,3,00024430,I-2,1,3,120606
1284,120607A201,C.S. RIO NEGRO,12,05,01,S,A,2,00000495,I-3,1,7,120607
1285,120607A302,P.S. VILLA CAPIRI,12,05,01,S,A,3,00000496,I-2,1,7,120607
1286,120607A303,P.S. RIO CHARI ALTO,12,05,01,S,A,3,00000497,I-2,1,7,120607
1287,120607A304,P.S. PITOCUNA,12,05,01,S,A,3,00000498,I-2,1,7,120607
1288,120607A305,P.S. PUENTE IPOKI,12,05,01,S,A,3,00000499,I-2,1,7,120607
1289,120607A307,P.S. AOTI,12,05,01,S,A,3,00000500,I-2,1,7,120607
1290,120607A308,P.S. ALTO PITOCUNA,12,05,01,S,A,3,00000501,I-2,1,7,120607
1291,120607A309,P.S. CUSHIVIANI,12,05,01,S,A,3,00000502,I-2,1,7,120607
1292,120607A310,P.S. UNION CUVIRIAKI,12,05,01,S,A,3,00000503,I-2,1,7,120607
1293,120607A311,P.S. SHABASHIPANGO,12,05,01,S,A,3,00000504,I-1,1,7,120607
1294,120607A312,P.S. SAN JUAN DE CHENI,12,05,01,S,A,3,00000505,I-2,1,7,120607
1295,120607A313,P.S. UNION CAPIRI,12,05,01,S,A,3,00000506,I-3,1,7,120607
1162,120607A314,P.S. CHONTAKIARI,12,05,01,S,A,3,00006877,I-1,1,7,120607
4423,120607A315,P.S. MIGUEL GRAU,12,05,01,S,A,3,00013862,I-1,1,7,120607
4424,120607A316,P.S. ALTO VILLA VICTORIA,12,05,01,S,A,3,00013863,I-1,1,7,120607
4425,120607A317,P.S. CANAAN DEL NORTE,12,05,01,S,A,3,00013864,I-1,1,7,120607
4413,120607C101,HOSP. I RIO NEGRO - SATIPO - ESSALUD,12,05,01,S,C,1,00008658,I-4,1,2,120607
1296,120608A201,C.S. PUERTO OCOPA,12,05,04,S,A,2,00000469,I-3,1,7,120608
1306,120608A202,C.S. SAN VICENTE DE CANAAN,12,05,04,S,A,2,00000473,I-3,1,7,120608
1310,120608A203,C.S. POYENI,12,05,05,S,A,2,00000462,I-3,1,7,120608
1304,120608A204,C.S. BETANIA,12,05,05,S,A,2,00000460,I-3,1,7,120608
1312,120608A205,C.S. VALLE ESMERALDA,12,05,06,S,A,2,00000517,I-3,1,7,120608
1297,120608A301,P.S. QUEMPIRI,12,05,06,S,A,3,00000513,I-1,1,7,120608
1298,120608A302,P.S. OVENTENI,12,05,07,N,A,3,00000441,S/C,2,7,120608
1299,120608A303,P.S. FE Y ALEGRIA LA PRIMAVERA,12,05,06,S,A,3,00000514,I-1,1,7,120608
1300,120608A304,P.S. SAN MIGUEL DE OTICA,12,05,04,S,A,3,00000470,I-2,1,7,120608
1301,120608A305,P.S. YAVIRO,12,05,06,S,A,3,00000515,I-2,1,7,120608
1302,120608A306,P.S. CUTIVIRENI,12,05,06,S,A,3,00000471,I-2,1,7,120608
1303,120608A308,P.S. CUSHIRENI,12,05,05,S,A,3,00000459,I-1,1,7,120608
1305,120608A310,P.S. OVIRI,12,05,04,S,A,3,00000472,I-2,1,7,120608
1307,120608A312,P.S. PUERTO ROCA,12,05,06,S,A,3,00000516,I-2,1,7,120608
1308,120608A313,P.S. QUITENI,12,05,04,S,A,3,00000474,I-2,1,7,120608
1309,120608A314,P.S. SHEVOJA,12,05,05,S,A,3,00000461,I-1,1,7,120608
1311,120608A316,P.S. BOCA CHEMBO,12,05,05,S,A,3,00000463,I-2,1,7,120608
1313,120608A318,P.S. IMPANEKIARI,12,05,05,S,A,3,00000464,I-1,1,7,120608
1314,120608A319,P.S. CAPITIRI,12,05,05,S,A,3,00000465,I-2,1,7,120608
1318,120608A320,P.S. SANTA ROSITA DE SHIRINTIARI,12,05,05,S,A,3,00000466,I-1,1,7,120608
1315,120608A321,P.S. SAN CARLOS ALTO ENE,12,05,06,S,A,3,00000518,I-1,1,7,120608
1316,120608A323,P.S. SHIMA,12,05,05,S,A,3,00000467,I-2,1,7,120608
1317,120608A324,P.S. CAPERUSIA,12,05,04,S,A,3,00000475,I-1,1,7,120608
1319,120608A325,P.S. VISTA ALEGRE DEL VALLE SANTA CRUZ,12,05,04,S,A,3,00007187,I-2,1,7,120608
4435,120608A326,P.S. SELVA DE ORO,12,05,06,S,A,3,00015914,I-1,1,7,120608
9474,120608A327,P.S. COMUNIDAD NATIVA DE MAZAROVENI,12,05,04,S,A,3,00035042,I-1,1,7,120608
15424,120608A328,P.S CHENI,12,05,05,S,A,3,00033856,I-1,1,7,120608
15418,120608A329,P.S UNION JUNIN,12,05,04,S,A,3,00034004,I-1,1,7,120608
1165,120701A101,HOSP. DE APOYO FELIX MAYORCA SOTO - TARMA,12,03,00,S,A,1,00000520,II-2,1,7,120701
15370,120701A201,CENTRO DE SALUD MENTAL COMUNITARIO TARMA,12,03,01,S,A,2,00027079,I-3,1,7,120701
15376,120701A202,MODULO MEDICO DE FAMILIA -PROGRESO,12,03,01,S,C,1,00018789,I-2,1,7,120701
15382,120701A203,MODULO MEDICO DE FAMILIA - MANTARANA,12,03,01,S,C,1,00018792,I-2,1,7,120701
1166,120701A301,P.S. TARMATAMBO,12,03,01,S,A,3,00000584,I-1,1,7,120701
1167,120701A302,P.S. COCHAS,12,03,01,S,A,3,00000585,I-1,1,7,120701
1168,120701A303,P.S. MUYLO,12,03,01,S,A,3,00000586,I-1,1,7,120701
1169,120701A304,P.S. POMACHACA,12,03,01,S,A,3,00000587,I-2,1,7,120701
1170,120701A305,P.S. MULLUCRO,12,03,01,S,A,3,00000588,I-1,1,7,120701
1171,120701A306,P.S. VICORA CONGAS,12,03,01,S,A,3,00000589,I-1,1,7,120701
1173,120701A307,P.S. MISARURASHA,12,03,01,S,A,3,00000590,I-1,1,7,120701
1172,120701A308,P.S. CARHUACATAC,12,03,01,S,A,3,00000591,I-1,1,7,120701
1174,120701A309,P.S. PALCAPACCHA,12,03,01,S,A,3,00000592,I-1,1,7,120701
1175,120701A310,P.S. SANYACANCHA,12,03,01,S,A,3,00000593,I-1,1,7,120701
1176,120701A311,P.S. POMACOCHA,12,03,01,S,A,3,00000594,S/C,2,7,120701
1177,120701C101,HOSP. I TARMA - ESSALUD,12,03,01,S,C,1,00008654,I-2,1,2,120701
1179,120702A201,C.S. ACOBAMBA,12,03,03,S,A,2,00000521,I-4,1,7,120702
1180,120702A301,P.S. PICOY,12,03,03,S,A,3,00000522,I-1,1,7,120702
1181,120702A302,P.S. HUARACAYO,12,03,03,S,A,3,00000523,I-1,1,7,120702
1182,120702A303,P.S. TUPIN,12,03,03,S,A,3,00000524,I-1,1,7,120702
1183,120702A304,P.S. HUAYLAHUICHAN,12,03,03,S,A,3,00000525,I-1,1,7,120702
1184,120702A305,P.S. COLLPA,12,03,03,S,A,3,00000526,I-1,1,7,120702
1185,120703A301,P.S. HUARICOLCA,12,03,01,S,A,3,00000595,I-2,1,7,120703
1186,120703A302,P.S. APAYCANCHILLA,12,03,01,S,A,3,00000596,I-1,1,7,120703
1187,120703A303,P.S. CONGAS ANTACUCHO,12,03,02,S,A,3,00000568,I-1,1,7,120703
1188,120704A201,C.S. HUASAHUASI,12,03,04,S,A,2,00000542,I-4,1,7,120704
1189,120704A301,P.S. CASCA,12,03,04,S,A,3,00000543,I-1,1,7,120704
1190,120704A302,P.S. PUNRAY,12,03,04,S,A,3,00000544,I-1,1,7,120704
1191,120704A303,P.S. HUACUAS,12,03,04,S,A,3,00000545,I-1,1,7,120704
1192,120704A304,P.S. SAN JUAN DE LA LIBERTAD,12,03,04,S,A,3,00000546,I-1,1,7,120704
